Banco,FechaReporte,Indicador,CategoriaIndicador,Saldo,TipoInstitucion
BANCO POPULAR,2025-03-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,106.94463576694837,BANCOS COMERCIALES
BANCO POPULAR,2025-03-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,39.82389509266666,BANCOS COMERCIALES
BANCO POPULAR,2025-03-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,30.79420778882534,BANCOS COMERCIALES
BANCO POPULAR,2025-03-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,7.39457258444816,BANCOS COMERCIALES
BANCOCCI,2025-03-31,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,42.91998857766171,BANCOS COMERCIALES
BANCOCCI,2025-03-31,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,7.154162523242561,BANCOS COMERCIALES
BANCOCCI,2025-03-31,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,0.67833823138914,BANCOS COMERCIALES
BANCOCCI,2025-03-31,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,2.2034737559646,BANCOS COMERCIALES
BANCOCCI,2025-03-31,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,24.60549042812042,BANCOS COMERCIALES
BANCOCCI,2025-03-31,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,16.27271101904898,BANCOS COMERCIALES
BANCOCCI,2025-03-31,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,4.76915257562824,BANCOS COMERCIALES
BANCOCCI,2025-03-31,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,227.9875840307472,BANCOS COMERCIALES
BANCOCCI,2025-03-31,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,1.88673350645968,BANCOS COMERCIALES
BANCOCCI,2025-03-31,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,24.78432786821619,BANCOS COMERCIALES
BANCOCCI,2025-03-31,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,7.78956600439578,BANCOS COMERCIALES
BANCOCCI,2025-03-31,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,10.76602708817549,BANCOS COMERCIALES
BANCOCCI,2025-03-31,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,2.97646108377971,BANCOS COMERCIALES
BANCOCCI,2025-03-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,256.38598837044657,BANCOS COMERCIALES
BANCOCCI,2025-03-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,8.37324589410291,BANCOS COMERCIALES
BANCOCCI,2025-03-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,40.9891882633996,BANCOS COMERCIALES
BANCOCCI,2025-03-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,4.62127777885558,BANCOS COMERCIALES
BANCOS,2025-03-31,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,34.3085043228566,BANCOS COMERCIALES
BANCOS,2025-03-31,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,11.24672887046705,BANCOS COMERCIALES
BANCOS,2025-03-31,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,11.12833285757695,BANCOS COMERCIALES
BANCOS,2025-03-31,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,3.5147979806079803,BANCOS COMERCIALES
BANCOS,2025-03-31,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,29.58112110811068,BANCOS COMERCIALES
BANCOS,2025-03-31,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,13.235908198260493,BANCOS COMERCIALES
BANCOS,2025-03-31,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,2.65683950314114,BANCOS COMERCIALES
BANCOS,2025-03-31,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,188.07713003909012,BANCOS COMERCIALES
BANCOS,2025-03-31,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,0.9482250251554,BANCOS COMERCIALES
BANCOS,2025-03-31,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,13.41747692409333,BANCOS COMERCIALES
BANCOS,2025-03-31,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,6.56706186768227,BANCOS COMERCIALES
BANCOS,2025-03-31,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,11.48583964890846,BANCOS COMERCIALES
BANCOS,2025-03-31,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,4.91877778122619,BANCOS COMERCIALES
BANCOS,2025-03-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,173.8184446837859,BANCOS COMERCIALES
BANCOS,2025-03-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,12.70405094151386,BANCOS COMERCIALES
BANCOS,2025-03-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,34.47818513442519,BANCOS COMERCIALES
BANCOS,2025-03-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,2.51761610137148,BANCOS COMERCIALES
BANHCAFE,2025-03-31,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,45.842458188909454,BANCOS COMERCIALES
BANHCAFE,2025-03-31,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,6.515866945395691,BANCOS COMERCIALES
BANHCAFE,2025-03-31,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,3.15481975878986,BANCOS COMERCIALES
BANHCAFE,2025-03-31,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,5.15143355387347,BANCOS COMERCIALES
BANHCAFE,2025-03-31,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,60.52068848299196,BANCOS COMERCIALES
BANHCAFE,2025-03-31,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,19.96951223136884,BANCOS COMERCIALES
BANHCAFE,2025-03-31,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,0.8377642915051201,BANCOS COMERCIALES
BANHCAFE,2025-03-31,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,277.8913442410929,BANCOS COMERCIALES
BANHCAFE,2025-03-31,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,0.68733149405446,BANCOS COMERCIALES
BANHCAFE,2025-03-31,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,7.04907979572585,BANCOS COMERCIALES
BANHCAFE,2025-03-31,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,7.735171219871489,BANCOS COMERCIALES
BANHCAFE,2025-03-31,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,9.84672686855823,BANCOS COMERCIALES
BANHCAFE,2025-03-31,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,2.11155564868674,BANCOS COMERCIALES
BANHCAFE,2025-03-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,348.2350922024268,BANCOS COMERCIALES
BANHCAFE,2025-03-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,24.48810164979004,BANCOS COMERCIALES
BANHCAFE,2025-03-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,51.48157489889918,BANCOS COMERCIALES
BANHCAFE,2025-03-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,0.82149168295761,BANCOS COMERCIALES
BANPAIS,2025-03-31,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,33.64391872034237,BANCOS COMERCIALES
BANPAIS,2025-03-31,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,9.94589646035636,BANCOS COMERCIALES
BANPAIS,2025-03-31,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,9.8676224834283,BANCOS COMERCIALES
BANPAIS,2025-03-31,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,2.53429266736853,BANCOS COMERCIALES
BANPAIS,2025-03-31,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,22.02213421162502,BANCOS COMERCIALES
BANPAIS,2025-03-31,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,12.33922748386393,BANCOS COMERCIALES
BANPAIS,2025-03-31,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,1.0862675844654102,BANCOS COMERCIALES
BANPAIS,2025-03-31,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,185.2697496076694,BANCOS COMERCIALES
BANPAIS,2025-03-31,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,1.05089695230957,BANCOS COMERCIALES
BANPAIS,2025-03-31,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,15.84690027967723,BANCOS COMERCIALES
BANPAIS,2025-03-31,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,4.86319209526191,BANCOS COMERCIALES
BANPAIS,2025-03-31,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,10.72381497273042,BANCOS COMERCIALES
BANPAIS,2025-03-31,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,5.8606228774685,BANCOS COMERCIALES
BANPAIS,2025-03-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,147.04606113222042,BANCOS COMERCIALES
BANPAIS,2025-03-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,15.1001241887762,BANCOS COMERCIALES
BANPAIS,2025-03-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,34.41050239753946,BANCOS COMERCIALES
BANPAIS,2025-03-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,1.05265459160105,BANCOS COMERCIALES
BANRURAL,2025-03-31,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,30.406033761998508,BANCOS COMERCIALES
BANRURAL,2025-03-31,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,1.17472943733068,BANCOS COMERCIALES
BANRURAL,2025-03-31,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,17.06073111086961,BANCOS COMERCIALES
BANRURAL,2025-03-31,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,6.4328062921545,BANCOS COMERCIALES
BANRURAL,2025-03-31,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,42.92056613263274,BANCOS COMERCIALES
BANRURAL,2025-03-31,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,13.72989466353552,BANCOS COMERCIALES
BANRURAL,2025-03-31,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,6.47532912400344,BANCOS COMERCIALES
BANRURAL,2025-03-31,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,146.6655401193635,BANCOS COMERCIALES
BANRURAL,2025-03-31,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,-2.36287158714081,BANCOS COMERCIALES
BANRURAL,2025-03-31,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,-33.05918636933669,BANCOS COMERCIALES
BANRURAL,2025-03-31,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,5.95754839763339,BANCOS COMERCIALES
BANRURAL,2025-03-31,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,11.48291320164008,BANCOS COMERCIALES
BANRURAL,2025-03-31,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,5.525364804006689,BANCOS COMERCIALES
BANRURAL,2025-03-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,162.12337482313364,BANCOS COMERCIALES
BANRURAL,2025-03-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,8.91734887538445,BANCOS COMERCIALES
BANRURAL,2025-03-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,33.17542348952599,BANCOS COMERCIALES
BANRURAL,2025-03-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,6.34669833498817,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2025-03-31,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,30.11395574051352,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2025-03-31,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,12.56369793467378,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2025-03-31,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,15.23748339993656,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2025-03-31,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,5.48011677991546,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2025-03-31,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,38.65823147415114,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2025-03-31,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,13.5432146054312,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2025-03-31,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,2.9461032305959,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2025-03-31,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,274.048624586489,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2025-03-31,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,-0.22126036035028,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2025-03-31,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,-2.6013106427125896,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2025-03-31,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,6.70661796753729,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2025-03-31,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,12.67368231378914,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2025-03-31,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,5.96706434625184,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2025-03-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,150.0580246772925,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2025-03-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,24.65506073889078,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2025-03-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,30.11395574051352,BANCOS COMERCIALES
CUSCATLAN HONDURAS,2025-03-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,2.84641649130228,BANCOS COMERCIALES
FICENSA,2025-03-31,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,27.358253590178773,BANCOS COMERCIALES
FICENSA,2025-03-31,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,8.3413470777851,BANCOS COMERCIALES
FICENSA,2025-03-31,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,0.0,BANCOS COMERCIALES
FICENSA,2025-03-31,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,2.27402744065524,BANCOS COMERCIALES
FICENSA,2025-03-31,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,26.535488046800733,BANCOS COMERCIALES
FICENSA,2025-03-31,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,13.9880160235009,BANCOS COMERCIALES
FICENSA,2025-03-31,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,0.66100450820951,BANCOS COMERCIALES
FICENSA,2025-03-31,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,118.56815458989468,BANCOS COMERCIALES
FICENSA,2025-03-31,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,0.61347794759397,BANCOS COMERCIALES
FICENSA,2025-03-31,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,9.561503817887,BANCOS COMERCIALES
FICENSA,2025-03-31,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,4.113942635994159,BANCOS COMERCIALES
FICENSA,2025-03-31,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,9.81898940427126,BANCOS COMERCIALES
FICENSA,2025-03-31,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,5.70504676827709,BANCOS COMERCIALES
FICENSA,2025-03-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,183.7056837935032,BANCOS COMERCIALES
FICENSA,2025-03-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,2.5648940094064097,BANCOS COMERCIALES
FICENSA,2025-03-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,25.266305290618103,BANCOS COMERCIALES
FICENSA,2025-03-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,0.61133603167032,BANCOS COMERCIALES
FICOHSA,2025-03-31,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,34.11789464977471,BANCOS COMERCIALES
FICOHSA,2025-03-31,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,2.0150486292432603,BANCOS COMERCIALES
FICOHSA,2025-03-31,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,12.49379423796724,BANCOS COMERCIALES
FICOHSA,2025-03-31,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,3.4462542958028504,BANCOS COMERCIALES
FICOHSA,2025-03-31,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,32.71014813694924,BANCOS COMERCIALES
FICOHSA,2025-03-31,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,12.02876514261899,BANCOS COMERCIALES
FICOHSA,2025-03-31,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,2.5467815258658,BANCOS COMERCIALES
FICOHSA,2025-03-31,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,141.73853346700045,BANCOS COMERCIALES
FICOHSA,2025-03-31,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,0.729321778902,BANCOS COMERCIALES
FICOHSA,2025-03-31,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,12.97103507647287,BANCOS COMERCIALES
FICOHSA,2025-03-31,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,6.37228464944882,BANCOS COMERCIALES
FICOHSA,2025-03-31,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,11.97859979833089,BANCOS COMERCIALES
FICOHSA,2025-03-31,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,5.60631514888207,BANCOS COMERCIALES
FICOHSA,2025-03-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,178.4227745162678,BANCOS COMERCIALES
